COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM_15;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880103;211;1985;7;55;029;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;1;1;6;0;0;0;0;3;0;0;0;0;0;0;3;3;2;1;2;0;3.88345589667662;1;M;04;Z;11;2;ZZ;2;B;22;5;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;2001;9;65;014;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.29376413716577;1;M;04;0;11;2;ZZ;2;B;10;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.29375410012841;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;2012;9;40;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;3;1;6;1;0;0;0;4;2;0;0;0;0;0;3;4;2;2;3;2;1.29376413716577;1;M;04;Z;11;2;ZZ;1;A;10;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;2002;9;40;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;21;1;2;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.29376413716577;1;M;04;Z;11;2;ZZ;1;B;10;4;11;1;4;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;2007;9;40;008;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;2;2;1;0;2;2;2;2;2;0;0;0;1;0;2;4;3;1;2;2;1.29376413716577;1;M;04;Z;11;2;ZZ;1;A;10;3;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.29375410012841;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.29375410012841;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.98573412643771;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;2000;9;40;012;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;1;1;6;2;0;2;2;3;3;0;0;0;0;0;2;5;3;2;2;3;4.21827654328381;1;M;03;Z;11;2;ZZ;1;A;22;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;112;1999;8;80;015;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3.88345589667662;1;M;04;0;11;2;ZZ;1;A;10;5;21;Z;Z;770291;1;1;0;Z
77288;ZZZZZ;772880103;211;2008;9;25;008;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;2;4;0;1;1;1;2;1;0;0;0;1;0;2;3;0;3;0;1;4.15177039279981;1;M;03;2;11;2;ZZ;2;B;22;4;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;212;0000;0;YY;999;99;1;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.15173818331637;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;2007;9;40;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.21827654328381;1;M;03;2;11;2;ZZ;1;B;22;2;12;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.15173818331637;Y;M;03;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;2000;9;40;014;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;2;1;2;3;1;3;0;0;0;0;0;0;4;0;4;0;3;3.88345589667662;1;M;03;0;11;2;ZZ;2;B;22;4;25;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;212;2005;9;40;011;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;15;2;1;Z;1;2;2;1;0;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;4.15177039279981;1;M;03;Z;11;2;ZZ;2;B;22;3;11;2;2;770291;2;2;1;Z
77288;ZZZZZ;772880103;211;2014;9;80;002;01;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.15177039279981;1;M;03;9;11;2;ZZ;2;B;23;4;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;212;2012;9;55;001;00;1;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;A;Z;Z;Z;16;2;2;Z;3;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.29376413716577;1;M;02;Z;11;2;ZZ;1;A;21;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;2012;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;1;0;0;0;0;0;2;2;0;2;2;0;1.29376413716577;3;M;04;Z;11;2;ZZ;2;B;10;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880103;212;2002;9;80;011;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;2;0;0;0;0;2;0;0;1;1;0;1;1;2;0;2;1;0;1.29376413716577;1;M;03;9;11;2;ZZ;2;A;21;3;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;2004;9;40;009;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;C;Z;Z;Z;ZZ;1;2;Z;Z;2;1;2;0;1;1;3;2;0;0;0;0;0;1;4;3;1;1;2;1.29376413716577;1;M;04;9;11;2;ZZ;1;A;21;4;25;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;2005;9;40;008;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;B;Z;Z;Z;16;1;2;Z;1;2;1;1;0;0;0;2;1;0;0;0;0;0;1;2;0;2;1;1;1.29376413716577;1;M;04;Z;11;2;ZZ;2;A;10;5;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;2000;9;40;014;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;2;1;Z;Z;1;6;1;2;3;3;1;3;0;0;0;2;0;1;4;3;1;0;3;3.88345589667662;1;M;03;1;11;2;ZZ;1;B;22;4;12;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;2008;9;40;008;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;21;2;1;Z;2;2;1;1;0;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;4.15177039279981;1;M;03;Z;11;2;ZZ;2;B;22;4;11;2;4;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.88342576878019;Y;M;01;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;2001;9;40;015;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;B;Z;Z;Z;ZZ;1;1;Z;Z;2;1;1;0;2;2;1;2;0;0;0;0;0;1;3;1;2;0;2;4.15177039279981;1;M;03;2;11;2;ZZ;2;B;22;3;12;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;212;2015;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;1;2;1;1;2;2;2;2;3;2;0;0;2;0;1;4;3;1;1;1;4.15177039279981;1;M;04;Z;11;2;ZZ;1;A;22;6;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;2004;9;25;009;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;2;Z;2;1;6;0;3;3;3;2;3;1;0;0;2;0;2;5;3;2;2;3;1.29376413716577;1;M;04;Z;11;2;ZZ;1;A;10;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;2003;9;25;010;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;2;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;2;0;1.29376413716577;1;M;03;Z;11;2;ZZ;1;A;10;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.29375410012841;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.29375410012841;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.29375410012841;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;2005;9;65;010;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;3;0;0;2;1;0;0;1;3;1;2;1;0;1.29376413716577;1;M;04;0;11;2;ZZ;1;A;10;5;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;1974;6;65;041;06;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;6;0;0;0;0;2;0;0;2;2;0;1;0;2;1;1;0;0;1.29376413716577;1;M;04;0;11;2;ZZ;1;A;10;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;1980;7;25;035;05;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.29376413716577;1;M;02;Z;11;2;ZZ;1;B;10;2;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.29375410012841;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;1999;8;65;016;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1.29376413716577;1;M;04;9;11;2;ZZ;1;B;10;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;1970;6;80;045;06;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;1.29376413716577;1;M;04;0;11;2;ZZ;1;A;10;4;21;Z;Z;770291;3;2;2;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.29375410012841;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.29375410012841;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;212;2012;9;55;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;4.98577280612166;1;M;02;9;11;2;ZZ;2;A;21;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;212;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.15173818331637;Y;M;03;Y;11;2;ZZ;Y;Y;00;5;YY;Y;Y;770291;1;1;X;Z
77288;ZZZZZ;772880103;212;2007;9;25;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;2;Z;2;2;2;0;1;1;1;2;2;1;0;0;1;0;2;3;2;1;2;0;4.98577280612166;3;M;01;Z;11;2;ZZ;1;B;10;2;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880103;212;2011;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.98577280612166;1;M;01;Z;11;2;ZZ;1;A;10;1;11;1;4;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;1979;6;40;036;05;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;15;2;2;Z;1;1;6;2;0;0;1;3;2;0;1;0;0;0;1;4;2;2;1;2;1.29376413716577;1;M;05;Z;11;2;ZZ;2;A;10;6;11;1;4;770291;3;2;3;Z
77288;ZZZZZ;772880103;211;2013;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;11;2;2;Z;4;2;4;0;3;3;3;4;5;2;0;0;3;0;4;7;4;3;3;2;1.29376413716577;4;M;04;Z;11;2;ZZ;1;B;10;4;11;1;1;770291;3;2;3;Z
77288;ZZZZZ;772880103;211;1964;5;65;051;07;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.29376413716577;1;M;04;0;11;2;ZZ;2;B;10;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;212;2010;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;1;2;Z;1;2;2;1;3;4;4;1;4;1;0;0;1;0;1;5;1;4;1;3;1.29376413716577;1;M;04;Z;11;2;ZZ;2;B;21;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;1964;5;65;051;07;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.29376413716577;1;M;03;9;11;2;ZZ;2;B;10;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;2011;9;80;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;4.21827654328381;1;M;04;0;11;2;ZZ;1;A;10;5;21;Z;Z;770291;1;1;0;Z
77288;ZZZZZ;772880103;211;2009;9;55;006;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1.00000775807192;1;M;02;0;11;2;ZZ;1;B;23;1;21;Z;Z;770291;3;4;1;Z
77288;ZZZZZ;772880103;112;2011;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;C;Z;Z;Z;16;2;2;Z;1;1;6;0;2;2;2;2;2;1;0;0;2;0;1;4;1;3;1;2;1.29376413716577;1;M;04;Z;11;1;ZZ;1;B;21;4;11;1;4;770291;1;1;0;Z
77288;ZZZZZ;772880103;211;2009;9;55;006;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1.00000775807192;1;M;02;9;11;2;ZZ;2;A;23;1;24;Z;Z;770291;3;4;1;Z
77288;ZZZZZ;772880103;211;2009;9;55;006;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1.00000775807192;1;M;02;0;11;2;ZZ;1;B;23;1;25;Z;Z;770291;3;4;1;Z
77288;ZZZZZ;772880103;212;1990;8;55;023;04;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;0;0;1;0;0;0;2;2;1;1;2;0;4.98577280612166;1;M;05;Z;11;2;ZZ;1;A;10;5;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;212;2010;9;25;003;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;C;Z;Z;Z;15;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.98577280612166;1;M;01;Z;11;2;ZZ;1;B;21;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;212;2006;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.98577280612166;1;M;04;0;11;2;ZZ;2;B;10;5;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;0000;0;YY;999;99;2;Z;Z;H;3;Z;1;Z;Z;3;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.98573412643771;Y;M;01;Y;11;2;ZZ;Y;Y;00;2;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;212;2007;9;65;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;2;0;0;2;1;0;0;2;2;1;1;2;0;4.98577280612166;1;M;04;Z;11;2;ZZ;1;A;10;6;11;2;2;770291;3;2;1;Z
77288;ZZZZZ;772880103;212;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.98573412643771;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;212;2007;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.98577280612166;1;M;02;Z;11;2;ZZ;2;B;10;3;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880103;212;2012;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;D;Z;Z;Z;22;1;1;Z;1;1;6;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;4.98577280612166;2;M;03;Z;11;2;ZZ;1;B;22;4;11;1;5;770291;3;2;0;Z
77288;ZZZZZ;772880103;212;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.98573412643771;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;212;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.98573412643771;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;212;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.98573412643771;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880103;212;2007;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.98577280612166;1;M;01;Z;11;2;ZZ;2;B;21;2;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;112;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.88342576878019;Y;M;05;Y;11;2;ZZ;Y;Y;00;7;YY;Y;Y;770291;1;1;X;Z
77288;ZZZZZ;772880103;112;2005;9;55;007;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;3;1;0;1;0;0;0;0;3;2;1;0;1;4.21827654328381;1;M;03;0;11;2;ZZ;1;A;22;3;25;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;1999;8;55;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;3;0;0;2;1;0;0;1;3;2;1;1;0;4.21827654328381;1;M;03;0;11;2;ZZ;1;B;22;4;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;2006;9;40;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;1;1;2;2;2;2;0;0;0;0;0;2;4;2;2;1;2;4.21827654328381;1;M;07;1;11;2;ZZ;1;A;22;7;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;1974;6;80;042;06;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.15177039279981;1;M;04;9;11;2;ZZ;2;B;21;5;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880103;212;2004;9;25;009;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.29376413716577;1;M;03;Z;11;2;ZZ;1;B;10;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880103;211;2008;9;80;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.29376413716577;1;M;03;0;11;2;ZZ;2;B;10;3;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880103;211;1998;8;55;017;03;2;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;A;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;5.34012787259809;1;M;05;Z;11;2;ZZ;1;B;10;5;11;1;5;770291;2;1;1;Z
