COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP15M;INP17M;INP18M;INP24M;INP3M;INP60M;INP65M;INP5M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880201;B11  ;2018;9;40;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;16;2;1;Z;3;1;6;2;1;2;3;1;3;0;0;0;0;0;1;4;0;4;1;3;4.56575629241239;1;M;04;Z;11;2;ZZ;2;1;22;3;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B12  ;2003;9;40;016;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;11;Z;Z;Z;16;2;1;Z;1;1;6;2;0;0;0;6;2;0;2;0;0;0;3;6;5;1;3;3;3.93354944229532;1;M;05;Z;11;2;ZZ;1;1;22;5;11;1;2;770301;2;2;1;Z
77288;ZZZZZ;772880201;B11  ;1980;7;55;040;06;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;16;2;1;Z;4;2;1;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;1;0;1.07698387331878;1;M;01;Z;11;2;ZZ;1;6;22;1;11;2;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B12  ;2011;9;25;008;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;1;Z;2;1;6;1;1;3;3;2;3;1;0;0;1;0;2;5;1;4;1;2;3.93354944229532;1;M;03;Z;11;2;ZZ;1;1;22;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2015;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;2;2;1;0;2;2;2;1;2;0;0;0;1;0;1;3;1;2;1;2;3.45610890758124;3;M;04;Z;11;2;ZZ;2;6;22;4;11;2;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;C111 ;2011;9;40;007;02;2;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;13;Z;Z;Z;15;2;1;Z;3;2;1;2;1;1;2;3;3;0;0;0;0;0;2;5;3;2;2;3;4.10040779848815;1;M;04;Z;11;1;ZZ;1;1;22;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;C111 ;2012;9;25;006;02;2;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;13;Z;Z;Z;13;2;1;Z;3;2;1;0;1;2;2;2;2;1;0;0;1;0;1;4;2;2;1;1;4.10040779848815;1;M;04;Z;11;2;ZZ;2;3;22;2;11;2;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2015;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;16;2;1;Z;2;1;6;0;3;4;4;2;4;2;0;0;3;0;1;6;2;4;1;2;4.10040779848815;1;M;04;Z;11;2;ZZ;1;1;23;4;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2007;9;65;010;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.56338908227187;1;M;02;9;11;2;ZZ;2;4;22;3;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;1962;5;65;055;07;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.56338908227187;1;M;04;9;11;2;ZZ;2;4;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;C100 ;2014;9;25;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;12;2;1;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.56575629241239;1;M;02;Z;11;1;ZZ;1;1;22;2;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2000;9;65;020;04;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.07698387331878;1;M;03;0;11;2;ZZ;2;6;22;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2001;9;55;017;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;16;1;1;Z;2;2;2;0;0;0;0;3;0;0;2;1;0;0;2;3;2;1;1;0;4.10040779848815;1;M;04;Z;11;2;ZZ;2;1;22;5;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;B12  ;2013;9;40;007;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;12;2;1;Z;2;1;6;0;2;2;2;2;2;2;0;0;2;0;1;4;1;3;1;1;1.07698387331878;1;M;03;Z;11;1;ZZ;1;1;22;4;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;C110 ;2012;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;15;2;1;Z;1;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.07698387331878;1;M;02;Z;11;2;ZZ;1;1;22;2;11;2;6;770301;3;1;0;Z
77288;ZZZZZ;772880201;B12  ;2000;9;65;020;04;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.07698387331878;1;M;03;9;11;2;ZZ;2;5;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2015;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;16;2;1;Z;2;1;6;0;3;4;4;2;4;2;0;0;3;0;1;6;2;4;1;2;4.10040779848815;1;M;04;Z;11;2;ZZ;1;1;23;4;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B12  ;2017;9;55;003;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;18;Z;Z;Z;16;2;1;Z;2;1;6;0;3;3;3;2;3;1;0;0;1;0;2;5;2;3;2;3;1.07698387331878;1;M;03;Z;11;1;ZZ;1;6;22;4;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2012;9;55;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3.45610890758124;1;M;03;9;11;2;ZZ;1;5;22;3;25;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;B12  ;2008;9;40;012;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;22;1;1;Z;1;1;6;0;2;2;2;2;2;1;0;0;1;0;1;4;2;2;1;1;4.56575629241239;1;M;01;Z;11;2;ZZ;1;1;22;1;11;1;2;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2015;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;18;Z;Z;Z;21;2;1;Z;2;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.07698387331878;1;M;01;Z;11;2;ZZ;1;6;22;1;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2018;9;40;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;16;1;1;Z;2;1;6;1;3;4;4;2;4;1;0;0;2;0;1;6;5;1;1;3;4.56575629241239;1;M;05;Z;11;2;ZZ;1;1;22;5;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;1990;8;65;030;05;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;3;0;0;2;2;0;1;1;3;2;1;1;0;4.56575629241239;1;M;04;9;11;2;ZZ;1;1;22;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;1963;5;80;055;07;2;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;4.10040779848815;1;M;04;9;11;2;ZZ;1;1;22;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;1992;8;55;024;04;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;14;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;3;1;0;0;0;0;0;1;3;1;2;1;1;3.45610890758124;1;M;04;0;11;2;ZZ;2;1;22;4;21;Z;Z;770301;3;2;2;Z
77288;ZZZZZ;772880201;B11  ;2004;9;55;014;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;4;1;0;1;0;0;0;1;4;1;3;1;1;4.10040779848815;1;M;05;0;11;2;ZZ;1;1;22;3;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2009;9;65;007;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;01;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.45610890758124;1;M;02;0;11;2;ZZ;2;4;22;3;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B12  ;2011;9;40;009;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;16;2;1;Z;3;2;1;0;1;1;1;2;1;0;0;0;0;0;1;3;1;2;1;1;1.07698387331878;1;M;03;Z;11;2;ZZ;1;1;22;4;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2007;9;25;009;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;2;1;0;0;0;0;0;0;2;1;1;0;1;3.45610890758124;1;M;06;9;11;2;ZZ;1;3;22;3;24;Z;Z;770301;3;2;3;Z
77288;ZZZZZ;772880201;C111 ;2012;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;3;1;6;0;0;1;2;1;2;0;0;0;0;0;1;3;1;2;1;2;1.07698387331878;1;M;03;Z;11;2;ZZ;2;6;22;4;11;1;6;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2015;9;40;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;3;1;6;0;1;1;1;1;1;1;0;0;1;0;1;2;1;1;1;1;3.56338908227187;1;M;02;Z;11;2;ZZ;1;6;22;3;11;2;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2018;9;40;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;22;1;1;Z;4;1;6;1;2;4;4;2;4;0;0;0;0;0;2;6;2;4;2;4;4.56575629241239;1;M;03;Z;11;1;ZZ;1;1;22;4;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2003;9;40;014;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;11;Z;Z;Z;16;1;1;Z;3;2;4;1;0;0;0;2;1;0;0;0;0;0;1;2;1;1;1;1;3.56338908227187;1;M;04;Z;11;2;ZZ;2;3;22;4;11;1;5;770301;3;2;2;Z
77288;ZZZZZ;772880201;C100 ;2009;9;55;011;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;4.56575629241239;1;M;02;0;11;2;ZZ;2;6;22;3;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;C110 ;2015;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;2;1;Z;2;2;6;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.07698387331878;1;M;02;Z;11;1;ZZ;2;6;22;3;11;2;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;C100 ;2005;9;25;011;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;1;1;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;1.07698387331878;1;M;02;Z;11;2;ZZ;2;3;22;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2012;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;2;1;Z;1;1;6;0;2;2;2;3;2;0;0;0;1;0;2;5;3;2;2;2;3.45610890758124;1;M;05;Z;11;2;ZZ;1;1;30;4;11;1;1;770301;3;2;2;Z
77288;ZZZZZ;772880201;B11  ;1986;7;25;033;05;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;2;1;Z;1;2;6;1;1;2;3;2;3;0;0;0;0;0;1;5;3;2;1;3;3.93354944229532;1;M;03;Z;11;2;ZZ;1;1;22;3;11;1;2;770301;2;2;1;Z
77288;ZZZZZ;772880201;B11  ;1985;7;40;033;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;16;2;1;Z;2;2;1;1;0;0;1;3;2;0;1;1;0;0;2;4;3;1;2;1;4.10040779848815;1;M;02;Z;11;2;ZZ;2;3;22;2;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2016;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;1;Z;3;2;6;0;3;3;3;2;3;2;0;0;2;0;1;5;3;2;1;3;1.07698387331878;1;M;03;Z;11;2;ZZ;1;1;22;4;11;1;6;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2005;9;65;015;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.56575629241239;1;M;01;0;11;2;ZZ;2;5;22;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;B12  ;2001;9;25;019;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;16;2;1;Z;4;2;2;3;0;0;3;2;3;0;0;0;0;0;1;5;3;2;1;3;1.07698387331878;1;M;03;Z;11;2;ZZ;2;6;22;4;11;2;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;1999;8;65;017;03;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;02;Z;Z;Z;16;2;1;Z;1;1;6;0;0;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;3.45610890758124;1;M;02;Z;11;2;ZZ;2;5;22;3;11;2;2;770301;3;2;0;Z
77288;ZZZZZ;772880201;B12  ;2016;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;1;Z;3;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;2;0;2;0;1.07698387331878;1;M;01;Z;11;2;ZZ;1;6;22;2;11;1;6;770301;3;2;1;Z
77288;ZZZZZ;772880201;C110 ;2012;9;40;004;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1.07698387331878;1;M;03;2;11;2;ZZ;1;3;22;4;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;B12  ;2010;9;25;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;15;2;1;Z;2;1;6;0;2;2;2;2;2;0;0;0;0;0;1;4;2;2;1;2;3.45610890758124;1;M;04;Z;11;1;ZZ;1;1;22;4;11;2;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;B12  ;1994;8;55;023;04;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;2;0;0;1;0;0;0;1;2;1;1;0;0;3.56338908227187;1;M;04;0;11;2;ZZ;2;1;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2015;9;40;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;3;1;6;0;1;1;1;1;1;1;0;0;1;0;1;2;1;1;1;1;3.56338908227187;1;M;02;Z;11;2;ZZ;1;6;22;3;11;2;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2012;9;80;006;02;2;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.10040779848815;1;M;03;9;11;2;ZZ;2;5;22;2;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;1986;7;40;033;05;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;16;Z;Z;Z;16;2;1;Z;2;2;1;0;6;6;6;2;6;3;0;0;4;0;2;8;4;4;2;4;3.93354944229532;1;M;05;Z;11;2;ZZ;2;1;22;5;11;2;6;770301;2;2;1;Z
77288;ZZZZZ;772880201;B11  ;1996;8;65;021;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;1;0;2;2;0;0;0;3.56338908227187;1;M;03;9;11;2;ZZ;1;5;10;3;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2012;9;40;004;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;12;2;1;Z;3;1;6;1;2;3;3;2;3;1;0;0;1;0;2;5;3;2;2;2;3.45610890758124;1;M;04;Z;11;0;ZZ;1;1;22;4;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;1992;8;25;026;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;16;2;1;Z;2;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;2;0;2;0;4.10040779848815;1;M;03;Z;11;1;ZZ;1;1;22;3;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2008;9;40;009;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;2;2;1;3;2;3;4;3;5;0;0;0;0;0;2;7;5;2;1;5;3.56338908227187;1;M;05;Z;11;2;ZZ;2;1;22;5;11;2;5;770301;3;2;2;Z
77288;ZZZZZ;772880201;B12  ;2015;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;13;2;1;Z;2;1;6;0;2;2;2;1;2;1;0;0;2;0;1;3;1;2;1;2;1.07698387331878;2;M;04;Z;11;1;ZZ;2;6;22;4;11;2;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2001;9;40;015;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;2;1;Z;2;1;6;1;0;0;1;1;1;0;0;0;0;0;1;2;1;1;1;1;3.45610890758124;1;M;03;Z;11;2;ZZ;2;4;22;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;C110 ;2011;9;40;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;3;1;6;1;1;1;1;3;3;0;0;0;0;0;2;4;3;1;1;2;1.07698387331878;1;M;05;Z;11;2;ZZ;2;1;22;4;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880201;B12  ;2014;9;65;005;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;3.93354944229532;1;M;03;0;11;1;ZZ;2;1;22;3;21;Z;Z;770301;2;2;1;Z
77288;ZZZZZ;772880201;B11  ;2014;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1.07698387331878;1;M;01;0;11;2;ZZ;1;6;22;3;25;Z;Z;770301;3;2;3;Z
77288;ZZZZZ;772880201;B11  ;1998;8;80;022;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;2;0;0;2;2;0;1;0;2;1;1;0;0;4.56575629241239;1;M;03;9;11;2;ZZ;1;1;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B12  ;2011;9;25;009;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;2;1;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.56575629241239;1;M;02;Z;11;2;ZZ;2;6;22;4;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2007;9;65;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;6;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1.07698387331878;1;M;01;0;11;2;ZZ;1;5;22;2;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2013;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;21;2;1;Z;1;2;1;0;3;3;3;2;3;1;0;0;2;0;2;5;3;2;2;2;3.45610890758124;1;M;04;Z;11;2;ZZ;2;6;22;4;11;2;6;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;2006;9;65;010;03;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.45610890758124;1;M;03;0;11;2;ZZ;2;5;22;3;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2008;9;25;009;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;15;2;1;Z;1;2;2;0;1;1;1;1;1;0;0;0;0;0;1;2;0;2;1;1;3.56338908227187;1;M;03;Z;11;2;ZZ;2;6;22;4;11;2;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;B12  ;2013;9;40;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;2;1;Z;3;2;1;0;0;1;1;2;1;0;0;0;0;0;1;3;1;2;1;1;3.93354944229532;1;M;03;Z;11;1;ZZ;1;1;22;4;11;1;6;770301;2;2;0;Z
77288;ZZZZZ;772880201;B11  ;2012;9;40;004;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;1;Z;1;2;1;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;2;0;3.45610890758124;1;M;03;Z;11;1;ZZ;1;1;23;4;11;1;5;770301;3;2;3;Z
77288;ZZZZZ;772880201;B12  ;2014;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;1;1;Z;2;2;1;2;0;2;3;2;3;0;0;0;0;0;1;5;2;3;1;3;1.07698387331878;1;M;05;Z;11;2;ZZ;1;1;22;4;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2013;9;40;004;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;15;2;1;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.56338908227187;1;M;02;Z;11;2;ZZ;1;6;22;3;11;1;6;770301;3;2;1;Z
77288;ZZZZZ;772880201;B11  ;1998;8;55;022;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;16;1;1;Z;1;1;6;2;0;0;0;4;1;0;0;0;0;0;2;4;1;3;2;2;4.56575629241239;1;M;04;Z;11;1;ZZ;1;1;22;5;11;1;6;770301;3;2;3;Z
77288;ZZZZZ;772880201;A12  ;1991;8;25;029;04;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;3;0;0;0;0;0;0;2;3;2;1;2;0;4.56575629241239;1;M;03;Z;11;2;ZZ;1;6;21;2;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;A12  ;2001;9;40;019;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1.07698387331878;1;M;01;1;11;2;ZZ;1;6;22;1;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;2009;9;40;010;03;2;Z;Z;H;1;Z;4;Z;Z;6;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3.93354944229532;1;M;02;9;11;2;ZZ;1;2;22;2;25;Z;Z;770301;2;2;1;Z
77288;ZZZZZ;772880201;B11  ;2010;9;25;009;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;1;1;1;1;1;0;0;0;0;0;0;2;0;2;0;1;3.93354944229532;1;M;03;9;11;2;ZZ;2;1;22;3;24;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;B11  ;1996;8;65;020;04;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;12;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;3.45610890758124;1;M;03;0;11;2;ZZ;1;6;22;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;C110 ;2010;9;55;006;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;16;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.45610890758124;1;M;02;0;11;2;ZZ;2;5;22;3;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;C110 ;2011;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;2;1;0;0;0;0;0;2;2;2;0;0;0;1.07698387331878;1;M;02;2;11;2;ZZ;1;6;22;3;12;Z;Z;770301;3;2;0;Z
