COMMUNE;ARM;IRIS;ACHLR3;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;MATRM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880301;1;2011;9;15;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;1;2;1;Z;2;4;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;3.16713265197430;1;M;01;9;11;2;ZZ;2;21;1;22;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880301;1;2003;9;40;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;3.74337805678830;1;M;04;0;11;2;ZZ;1;22;2;25;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2011;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;3;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;1;3.16713265197430;1;M;02;Z;11;2;ZZ;1;21;1;11;2;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2009;9;40;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.16713265197430;2;M;02;Z;11;2;ZZ;2;23;2;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2007;9;25;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.16713265197430;1;M;02;Z;11;2;ZZ;1;10;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2011;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;3.16713265197430;1;M;01;1;11;2;ZZ;1;21;1;12;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2010;9;40;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.16713265197430;4;M;02;Z;11;2;ZZ;2;21;2;11;1;5;770321;3;2;0;Z
77288;ZZZZZ;772880301;1;1990;8;55;022;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;2;Z;1;2;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;3.16713265197430;4;M;03;Z;11;2;ZZ;2;10;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2007;9;25;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;2;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.16713265197430;1;M;02;Z;11;2;ZZ;1;10;1;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2010;9;40;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;3;0;2;2;2;1;2;0;0;0;1;0;1;3;1;2;1;2;3.16713265197430;4;M;04;Z;11;2;ZZ;2;21;2;11;1;2;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2002;9;25;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;1;0;0;1;1;2;1;0;1;0;0;0;2;3;1;2;2;1;3.16713265197430;1;M;03;Z;11;2;ZZ;2;10;2;11;1;4;770321;3;2;2;Z
77288;ZZZZZ;772880301;1;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.16712793105498;Y;M;02;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880301;1;2007;9;40;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.16713265197430;1;M;03;Z;11;2;ZZ;2;10;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.16712793105498;Y;M;02;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880301;2;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;2.91574094613767;Y;M;01;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880301;1;2009;9;20;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;2;1;Z;2;3;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;3.16713265197430;1;M;01;0;11;2;ZZ;2;21;1;22;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880301;2;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;2.91574094613767;Y;M;01;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880301;1;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.16712793105498;Y;M;01;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880301;2;2000;9;55;014;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;2.91574529233967;4;M;03;Z;11;2;ZZ;2;22;2;11;1;3;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;1998;8;55;014;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;15;2;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.16713265197430;4;M;04;Z;11;2;ZZ;1;21;1;11;1;2;770321;3;2;0;Z
77288;ZZZZZ;772880301;2;1992;8;80;022;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.91574529233967;3;M;02;0;11;2;ZZ;2;22;1;21;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880301;1;2009;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;2;2;Z;3;1;6;0;2;2;2;2;3;1;0;0;2;0;2;4;2;2;1;1;3.16713265197430;2;M;03;Z;11;2;ZZ;1;21;2;11;1;5;770321;3;2;0;Z
77288;ZZZZZ;772880301;2;1992;8;40;022;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;2;2;2;2;2;0;0;0;0;0;2;4;1;3;1;2;2.91574529233967;2;M;03;2;11;2;ZZ;1;22;2;12;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880301;1;2011;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;2;2;Z;4;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.16713265197430;1;M;01;Z;11;2;ZZ;2;21;1;11;2;5;770321;3;2;0;Z
77288;ZZZZZ;772880301;2;1998;8;55;016;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;2;1;Z;2;2;6;0;0;0;0;3;1;0;0;0;0;0;3;3;0;3;3;1;2.91574529233967;4;M;04;Z;11;2;ZZ;2;22;2;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;2;2008;9;40;006;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;2;4;4;2;4;1;0;0;2;0;2;6;3;3;1;4;2.91574529233967;1;M;03;1;11;2;ZZ;1;22;2;12;Z;Z;770321;3;2;3;Z
77288;ZZZZZ;772880301;2;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;2.91574094613767;Y;M;01;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880301;2;2013;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;15;2;1;Z;3;1;6;0;3;3;3;2;3;1;0;0;3;0;2;5;1;4;2;2;2.91574529233967;2;M;06;Z;11;1;ZZ;1;22;3;11;2;5;770321;3;2;0;Z
77288;ZZZZZ;772880301;1;1924;3;80;089;09;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;3.74337805678830;3;M;03;9;11;2;ZZ;1;10;2;21;Z;Z;770321;1;1;1;Z
77288;ZZZZZ;772880301;1;2009;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;2;2;3;1;1;6;0;0;0;0;2;2;0;0;0;0;0;2;2;1;1;2;2;4.02764680235410;1;M;01;Z;11;2;ZZ;1;21;1;11;2;2;770321;3;2;0;Z
77288;ZZZZZ;772880301;2;2009;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;3.20722919442136;1;M;01;1;11;2;ZZ;1;21;1;12;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880301;3;2002;9;25;010;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.16713265197430;1;M;02;Z;11;2;ZZ;1;21;2;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2008;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;2;2;Z;2;2;2;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;1;0;4.02764680235410;1;M;01;Z;11;2;ZZ;1;21;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;2;2008;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.20722919442136;1;M;01;Z;11;2;ZZ;1;10;1;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;0000;0;YY;999;99;1;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.16712793105498;Y;M;02;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880301;2;1995;8;25;019;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;12;2;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;2.91574529233967;1;M;02;Z;11;2;ZZ;1;21;1;11;2;5;770321;3;2;0;Z
77288;ZZZZZ;772880301;2;2000;9;25;010;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;15;2;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.02764680235410;1;M;01;Z;11;2;ZZ;1;21;1;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2010;9;25;001;00;2;Z;Z;H;1;Z;4;Z;Z;6;Z;Z;15;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.20722919442136;1;M;01;Z;11;2;ZZ;2;10;1;11;1;5;770321;3;2;0;Z
77288;ZZZZZ;772880301;3;2009;9;20;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;2;0;0;0;0;0;1;2;1;1;1;1;3.16713265197430;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;2;Z
77288;ZZZZZ;772880301;2;2012;9;15;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;2;1;Z;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;2.91574529233967;1;M;01;1;11;2;ZZ;2;21;1;12;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880301;1;2009;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;16;Z;Z;Z;22;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.02764680235410;1;M;02;Z;11;2;ZZ;1;21;2;11;1;2;770321;3;2;1;Z
77288;ZZZZZ;772880301;2;2008;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.20722919442136;1;M;02;Z;11;2;ZZ;2;10;1;11;1;5;770321;3;2;0;Z
77288;ZZZZZ;772880301;3;2002;9;25;010;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.16713265197430;1;M;02;Z;11;2;ZZ;2;10;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;2007;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;16;Z;Z;Z;16;2;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.02764680235410;1;M;02;Z;11;2;ZZ;1;10;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;2;2008;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;21;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.20722919442136;1;M;01;Z;11;2;ZZ;1;10;1;11;2;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2011;9;20;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;3.16713265197430;1;M;03;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;2;2007;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;2;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.02764680235410;1;M;02;Z;11;2;ZZ;2;21;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;2;2009;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.20722919442136;1;M;02;Z;11;2;ZZ;2;21;2;11;1;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2010;9;25;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;3.16713265197430;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;2;2010;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;ZZ;2;2;Z;Z;2;2;0;1;1;1;2;3;1;0;0;1;0;2;3;2;1;1;1;3.20722919442136;2;M;03;1;11;2;ZZ;1;21;2;12;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880301;3;2006;9;25;006;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.16713265197430;1;M;02;Z;11;2;ZZ;2;10;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2011;9;20;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;15;1;2;Z;1;2;1;0;0;0;0;2;2;0;0;0;0;0;2;2;1;1;2;0;3.16713265197430;1;M;03;Z;11;2;ZZ;1;21;2;11;1;2;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2002;9;80;010;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;12;Z;Z;Z;ZZ;1;2;3;Z;2;4;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;3.16713265197430;4;M;02;0;11;2;ZZ;1;21;2;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2008;9;25;004;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.16713265197430;1;M;02;Z;11;2;ZZ;2;21;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;0000;0;YY;999;99;1;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.16712793105498;Y;M;02;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880301;3;2010;9;25;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.16713265197430;1;M;02;Z;11;2;ZZ;2;10;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2011;9;25;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.16713265197430;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770321;3;2;2;Z
77288;ZZZZZ;772880301;3;2002;9;65;010;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;12;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.16713265197430;3;M;03;9;11;2;ZZ;2;21;2;21;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880301;3;2009;9;40;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0.97137364056773;1;M;01;Z;11;2;ZZ;1;21;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2012;9;20;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;2;2;4;0;0;0;0;2;2;0;0;0;0;0;2;2;1;1;2;0;0.97137364056773;1;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;1994;8;80;016;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;0.97137364056773;2;M;04;0;11;2;ZZ;1;10;2;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2012;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;1;Z;1;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;0.97137364056773;1;M;03;Z;11;2;ZZ;1;22;2;11;1;2;770321;3;2;2;Z
77288;ZZZZZ;772880301;3;2012;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0.97137364056773;1;M;02;Z;11;2;ZZ;2;21;2;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2009;9;20;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0.97137364056773;1;M;01;Z;11;2;ZZ;2;21;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2012;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;1;Z;3;1;6;1;1;2;2;2;2;0;0;0;0;0;1;4;1;3;1;2;0.97137364056773;2;M;04;Z;11;2;ZZ;1;23;2;11;2;5;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2008;9;20;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;0.97137364056773;1;M;03;Z;11;2;ZZ;1;21;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2012;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;16;1;2;Z;1;2;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0.97137364056773;1;M;03;Z;11;2;ZZ;1;21;2;11;1;2;770321;3;2;0;Z
77288;ZZZZZ;772880301;2;1985;7;80;025;04;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0.97137364056773;3;M;04;0;11;2;ZZ;1;10;2;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2012;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;16;1;1;Z;1;1;6;1;1;2;2;3;3;0;0;0;0;0;3;5;4;1;2;2;0.97137364056773;1;M;05;Z;11;2;ZZ;1;22;3;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2003;9;65;007;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;0.97137364056773;2;M;03;0;11;2;ZZ;1;10;2;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2012;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;1;Z;2;2;3;0;2;2;2;2;2;1;0;0;2;0;2;4;2;2;2;1;0.97137364056773;2;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770321;3;2;2;Z
77288;ZZZZZ;772880301;3;2003;9;65;007;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;0.97137364056773;2;M;03;0;11;2;ZZ;1;10;2;21;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880301;1;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;0.97137219264083;Y;M;03;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770321;3;2;X;Z
77288;ZZZZZ;772880301;3;2012;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0.97137364056773;1;M;01;Z;11;2;ZZ;2;21;2;11;1;4;770321;1;2;1;Z
77288;ZZZZZ;772880301;1;2011;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.16713265197430;4;M;02;Z;11;2;ZZ;2;21;1;11;1;4;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2010;9;15;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;ZZ;2;2;1;Z;2;2;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0.97137364056773;1;M;01;0;11;2;ZZ;2;23;1;22;Z;Z;770321;3;2;0;Z
77288;ZZZZZ;772880301;3;2009;9;20;002;01;2;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;2;1;Z;2;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0.97137364056773;1;M;01;0;11;2;ZZ;2;23;1;22;Z;Z;770321;3;2;1;Z
77288;ZZZZZ;772880301;3;2009;9;15;002;01;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;2;1;Z;2;2;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0.97137364056773;1;M;01;0;11;2;ZZ;2;23;1;22;Z;Z;770321;3;3;0;Z
