COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP15M;INP17M;INP19M;INP24M;INP3M;INP60M;INP65M;INP5M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880102;B12  ;2015;9;20;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;1;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;1;M;03;Z;11;2;ZZ;1;6;30;4;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2013;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;18;Z;Z;Z;16;2;1;Z;3;2;2;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;1.21193388455108;1;M;04;Z;11;2;ZZ;2;1;30;4;11;1;6;770291;3;2;1;Z
77288;ZZZZZ;772880102;B11  ;2006;9;40;011;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;16;2;1;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.21193388455108;1;M;05;Z;11;2;ZZ;1;3;30;5;11;1;1;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;1988;7;55;029;04;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;2;2;1;1;0;0;0;3;0;0;0;0;0;0;2;3;2;1;2;1;1.21193388455108;1;M;04;Z;11;2;ZZ;1;1;30;3;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2014;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;14;Z;Z;Z;16;2;1;Z;2;2;1;1;0;0;0;2;1;0;0;0;0;0;1;2;1;1;1;1;1.21193388455108;1;M;04;Z;11;1;ZZ;1;3;30;4;11;1;5;770291;4;2;2;Z
77288;ZZZZZ;772880102;B11  ;2014;9;25;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;16;2;1;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;1;M;03;Z;11;2;ZZ;1;6;30;3;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2012;9;40;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;16;1;1;Z;1;2;2;1;1;1;2;1;2;0;0;0;0;0;1;3;2;1;1;2;1.21193388455108;1;M;05;Z;11;2;ZZ;1;5;30;5;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;B11  ;2014;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;16;1;1;Z;2;2;1;0;2;2;2;1;2;0;0;0;1;0;1;3;0;3;1;1;1.21193388455108;1;M;04;Z;11;2;ZZ;2;1;30;5;11;1;5;770291;2;2;2;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2009;9;40;008;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;1;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.21193388455108;1;M;03;Z;11;2;ZZ;2;3;30;3;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2011;9;25;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.21193388455108;1;M;03;Z;11;2;ZZ;1;1;30;4;11;1;2;770291;2;2;2;Z
77288;ZZZZZ;772880102;B12  ;2014;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;13;Z;Z;Z;16;2;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;1;M;04;Z;11;2;ZZ;1;6;30;4;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2010;9;25;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;1;Z;1;2;1;0;2;2;2;2;2;1;0;0;1;0;2;4;1;3;2;2;1.21193388455108;1;M;06;Z;11;2;ZZ;1;1;30;5;11;1;1;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2009;9;25;008;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;1;2;1;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;1.21193388455108;1;M;04;Z;11;2;ZZ;1;3;30;4;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2014;9;40;003;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;2;1;Z;1;2;2;1;0;0;1;1;1;0;0;0;0;0;1;2;0;2;1;1;1.21193388455108;1;M;03;Z;11;2;ZZ;2;5;22;4;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2015;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;1;2;2;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;1.21193388455108;1;M;03;Z;11;2;ZZ;1;3;30;4;11;1;2;770291;2;2;2;Z
77288;ZZZZZ;772880102;B12  ;2016;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;1;2;1;1;0;1;1;2;2;0;0;0;0;0;2;3;3;0;2;1;1.21193388455108;3;M;04;Z;11;2;ZZ;1;1;22;4;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;C100 ;2003;9;25;014;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;1;1;Z;1;2;3;0;3;3;3;2;3;1;0;0;1;0;2;5;3;2;2;3;1.21193388455108;1;M;05;Z;11;2;ZZ;1;1;30;5;11;1;1;770291;2;2;2;Z
77288;ZZZZZ;772880102;B12  ;2011;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;16;1;1;Z;1;2;1;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;1.21193388455108;1;M;04;Z;11;1;ZZ;1;3;30;5;11;1;2;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;2;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2016;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.21193388455108;3;M;03;Z;11;2;ZZ;2;6;30;4;11;1;5;770291;1;2;1;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B11  ;2015;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;2;1;Z;1;2;3;0;3;3;3;2;3;3;0;0;3;0;2;5;2;3;1;1;1.21193388455108;1;M;05;Z;11;2;ZZ;1;1;30;5;11;1;2;770291;2;2;1;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2015;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;17;Z;Z;Z;21;1;1;Z;2;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;1.21193388455108;1;M;03;Z;11;2;ZZ;2;3;30;3;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880102;A11  ;2016;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;01;Z;Z;Z;14;2;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;3;M;04;Z;11;1;ZZ;1;6;21;3;11;1;2;770291;2;2;1;Z
77288;ZZZZZ;772880102;B12  ;2017;9;25;000;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;2;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;3;M;04;Z;11;2;ZZ;1;6;30;4;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2014;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;2;2;1;0;2;2;2;2;2;1;0;0;2;0;2;4;3;1;2;1;1.21193388455108;1;M;04;Z;11;2;ZZ;1;2;30;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880102;B11  ;2012;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;1;M;04;Z;11;2;ZZ;1;6;30;4;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2007;9;25;010;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;1;1;4;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;1.21193388455108;1;M;04;Z;11;2;ZZ;1;3;30;3;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2014;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;2;1;Z;1;2;3;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;1.21193388455108;1;M;04;Z;11;2;ZZ;1;3;30;4;11;1;2;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;2016;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;1;2;1;0;3;3;3;2;3;1;0;0;1;0;2;5;4;1;2;3;1.21193388455108;3;M;06;Z;11;2;ZZ;1;1;30;4;11;1;1;770291;2;2;2;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2014;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.21193388455108;1;M;03;Z;11;2;ZZ;1;3;30;4;11;1;5;770291;2;2;2;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2006;9;40;011;03;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;14;Z;Z;Z;16;2;1;Z;1;2;1;0;1;2;2;2;2;0;0;0;0;0;2;4;1;3;2;2;1.21193388455108;1;M;05;Z;11;2;ZZ;1;3;30;5;11;1;1;770291;3;2;2;Z
77288;ZZZZZ;772880102;B11  ;2010;9;25;007;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;1;1;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.21193388455108;1;M;04;Z;11;2;ZZ;1;3;30;4;11;1;5;770291;2;2;2;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B11  ;2015;9;20;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;1;M;03;Z;11;2;ZZ;1;6;30;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2014;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;2;2;3;0;1;1;1;1;1;0;0;0;0;0;1;2;2;0;1;1;1.21193388455108;1;M;03;Z;11;2;ZZ;1;6;30;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;2014;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;3;2;2;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;2;0;1.21193388455108;1;M;04;Z;11;2;ZZ;2;2;30;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;2015;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;1;2;3;0;0;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;1.21193388455108;1;M;05;Z;11;2;ZZ;2;5;30;5;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2015;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;1;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;1;M;04;Z;11;2;ZZ;1;6;30;5;11;1;2;770291;2;2;0;Z
77288;ZZZZZ;772880102;B12  ;2011;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;1;M;03;Z;11;2;ZZ;1;6;30;4;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2015;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;2;1;Z;1;2;3;0;0;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;1.21193388455108;1;M;05;Z;11;2;ZZ;2;5;30;5;11;1;1;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2016;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;22;1;1;Z;3;2;2;0;3;3;3;2;3;1;0;0;2;0;1;5;1;4;1;2;1.21193388455108;3;M;04;Z;11;2;ZZ;1;1;22;4;11;1;5;770291;2;2;2;Z
77288;ZZZZZ;772880102;B12  ;2016;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;16;2;1;Z;2;2;2;0;2;2;2;2;2;2;0;0;2;0;2;4;2;2;2;0;1.21193388455108;2;M;06;Z;11;2;ZZ;1;2;30;5;11;1;5;770291;3;2;3;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2017;9;25;000;00;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;18;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;3;M;03;Z;11;2;ZZ;1;6;30;4;11;1;2;770291;2;2;1;Z
77288;ZZZZZ;772880102;B12  ;2013;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;2;Z;2;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;1;M;03;Z;11;2;ZZ;1;6;30;3;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;2012;9;40;005;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;1;1;Z;1;2;2;1;0;1;1;1;1;0;0;0;0;0;1;2;0;2;1;1;1.21193388455108;1;M;04;Z;11;2;ZZ;2;6;30;4;11;1;2;770291;2;2;1;Z
77288;ZZZZZ;772880102;B12  ;2012;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;1;Z;1;2;2;0;2;2;2;2;2;0;0;0;2;0;2;4;2;2;2;2;1.21193388455108;1;M;05;Z;11;2;ZZ;1;3;30;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B12  ;2015;9;20;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;1;M;03;Z;11;2;ZZ;1;3;30;4;11;1;5;770291;2;2;1;Z
77288;ZZZZZ;772880102;B11  ;2016;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;1;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;3;M;03;Z;11;2;ZZ;1;6;30;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;2013;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;16;Z;Z;Z;16;1;1;Z;2;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.21193388455108;1;M;05;Z;11;2;ZZ;2;1;30;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;2012;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;1;Z;1;2;1;2;0;1;1;3;2;0;0;0;0;0;2;4;1;3;2;2;1.21193388455108;1;M;04;Z;11;2;ZZ;2;3;30;5;11;1;5;770291;3;2;3;Z
77288;ZZZZZ;772880102;B12  ;2013;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;16;Z;Z;Z;16;1;1;Z;2;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.21193388455108;1;M;05;Z;11;2;ZZ;2;1;30;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880102;B12  ;2017;9;40;000;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;16;1;1;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.21193388455108;4;M;04;Z;11;2;ZZ;1;5;22;3;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880102;B12  ;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.21192537865579;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770291;Y;2;X;Z
77288;ZZZZZ;772880102;B11  ;2013;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;1;1;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.21193388455108;1;M;03;Z;11;2;ZZ;2;6;30;3;11;1;1;770291;3;2;2;Z
