COMMUNE;ARM;IRIS;ACHLR3;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;MATRM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880203;1;1998;8;25;012;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;15;2;1;Z;2;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,87836315473848;1;M;01;Z;11;2;ZZ;1;22;2;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880203;2;1984;7;65;026;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;6;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0,93536993731926;3;M;03;0;11;2;ZZ;1;22;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;2;2007;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;2;2;2;1;2;1;0;0;2;0;0;3;0;3;0;1;0,93536993731926;1;M;03;9;11;2;ZZ;2;22;2;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;2;2002;9;40;008;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;16;2;1;Z;1;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0,93536993731926;1;M;01;Z;11;2;ZZ;1;22;1;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;2;2007;9;40;003;01;1;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;4;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0,93536993731926;1;M;01;9;11;1;ZZ;1;22;1;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;2;2007;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;18;Z;Z;Z;16;2;1;Z;3;1;6;0;1;1;1;2;1;1;0;0;1;0;1;3;1;2;1;0;0,93536993731926;2;M;03;Z;11;2;ZZ;1;22;2;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;2;1997;8;55;013;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;16;2;1;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0,93536993731926;1;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;2;2008;9;55;002;01;1;Z;Z;H;1;Z;1;Z;Z;5;Z;Z;14;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;2;0;0;1;0;0;0;1;2;2;0;1;0;0,93536993731926;2;M;01;0;11;2;ZZ;1;23;1;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;2;2008;9;55;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0,93536993731926;4;M;01;1;11;2;ZZ;1;22;1;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;2;2003;9;40;007;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0,93536993731926;4;M;03;0;11;2;ZZ;2;22;2;24;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;2;2008;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;16;2;1;Z;3;1;6;0;1;1;1;2;2;1;0;0;1;0;2;3;1;2;2;0;0,93536993731926;2;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;1;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;1,00001207409696;2;M;04;Z;11;2;ZZ;1;21;2;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2011;9;80;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0,93536993731926;3;M;02;0;11;2;ZZ;2;21;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2009;9;25;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;1;0;2;2;2;2;2;2;0;0;2;0;2;4;2;2;2;0;3,04974373036059;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2008;9;55;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;1;2;0;0;1;2;2;0;0;0;0;0;1;3;2;1;1;2;0,93536993731926;1;M;04;Z;11;2;ZZ;2;10;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;1997;8;65;015;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;ZZ;1;2;Z;Z;2;2;1;0;0;0;2;1;0;1;1;0;0;0;2;1;1;0;1;3,04974373036059;4;M;04;0;11;2;ZZ;1;10;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2010;9;25;003;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;0,93536993731926;2;M;03;Z;11;2;ZZ;1;21;2;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;1996;8;55;016;03;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;3,04974373036059;1;M;02;Z;11;2;ZZ;2;10;2;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;25;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0,93536993731926;1;M;02;Z;11;2;ZZ;2;10;2;11;1;2;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2011;9;55;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;3,04974373036059;1;M;01;1;11;1;ZZ;1;21;1;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;2008;9;65;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0,93536993731926;3;M;04;0;11;2;ZZ;2;10;2;21;Z;Z;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;0000;0;YY;999;99;1;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3,04970690790368;Y;M;03;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880203;3;2012;9;25;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0,93536993731926;1;M;01;Z;11;2;ZZ;1;21;1;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;0000;0;YY;999;99;1;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;0,93535864370830;Y;M;01;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880203;3;2008;9;25;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;0,93536993731926;1;M;02;Z;11;2;ZZ;1;21;2;11;1;3;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2008;9;40;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0,93536993731926;1;M;04;Z;11;2;ZZ;1;10;2;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;25;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;0,93536993731926;1;M;02;Z;11;2;ZZ;1;10;2;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2012;9;40;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;1;2;1;1;0;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;0,93536993731926;4;M;03;Z;11;2;ZZ;2;10;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2011;9;20;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;15;1;2;2;3;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;1;0,93536993731926;1;M;02;Z;11;2;ZZ;1;21;2;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2007;9;55;006;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;ZZ;1;2;Z;Z;2;3;1;0;0;0;3;1;0;1;0;0;0;1;3;2;1;1;1;0,93536993731926;2;M;04;0;11;2;ZZ;1;10;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2012;9;20;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;0,93536993731926;1;M;01;Z;11;2;ZZ;1;21;1;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2010;9;25;003;01;1;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;18;Z;Z;Z;21;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;0,93536993731926;1;M;03;Z;11;2;ZZ;1;21;2;11;1;5;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2010;9;55;003;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;0,93536993731926;4;M;02;2;11;2;ZZ;2;10;2;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;40;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;3;1;0;0;0;3;1;0;0;0;0;0;2;3;1;2;2;1;0,93536993731926;2;M;04;Z;11;2;ZZ;1;10;2;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2009;9;25;004;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;1;0;2;2;2;2;2;2;0;0;2;0;2;4;3;1;2;1;0,93536993731926;2;M;03;Z;11;2;ZZ;1;21;2;11;2;4;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2010;9;25;003;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0,93536993731926;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2010;9;25;003;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;0,93536993731926;1;M;03;Z;11;2;ZZ;1;21;2;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2009;9;25;004;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;3;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;0,93536993731926;2;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2011;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;1;Z;3;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;3,60463075392277;1;M;02;Z;11;2;ZZ;1;22;2;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;2000;9;40;010;03;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;18;Z;Z;Z;16;2;1;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;0,93536993731926;1;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2011;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;15;1;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3,60463075392277;1;M;02;Z;11;2;ZZ;1;22;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2000;9;40;010;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;16;2;1;Z;1;1;6;0;0;0;0;4;1;0;0;0;0;0;3;4;3;1;1;0;0,93536993731926;2;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;1997;8;55;015;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3,04974373036059;3;M;02;0;11;2;ZZ;2;10;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;55;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;1;1;0;0;0;2;1;1;0;0;0,93536993731926;2;M;04;0;11;2;ZZ;1;10;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;25;004;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;2;2;3;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;3,04974373036059;2;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2012;9;55;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0,93536993731926;4;M;02;Z;11;2;ZZ;2;21;2;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;25;004;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;21;1;2;Z;1;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;0;3,04974373036059;1;M;02;Z;11;2;ZZ;1;21;1;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2011;9;25;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;1;0,93536993731926;1;M;04;Z;11;2;ZZ;1;23;2;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2011;9;25;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;15;1;2;Z;3;2;2;0;1;1;1;1;1;1;0;0;1;0;1;2;1;1;1;0;3,04974373036059;1;M;02;Z;11;2;ZZ;2;21;1;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;2008;9;40;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0,93536993731926;1;M;02;Z;11;2;ZZ;1;10;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2010;9;40;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;1;2;6;1;0;0;0;2;1;0;0;0;0;0;1;2;1;1;1;1;3,04974373036059;4;M;03;Z;11;2;ZZ;2;21;2;11;1;2;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;25;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0,93536993731926;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2001;9;80;011;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;2;1;Z;Z;2;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3,04974373036059;3;M;05;0;11;2;ZZ;2;22;2;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;2001;9;25;011;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;15;2;1;Z;3;2;2;0;1;1;1;2;1;0;0;0;0;0;2;3;2;1;2;1;3,04974373036059;1;M;03;Z;11;2;ZZ;1;22;2;11;1;5;770301;3;2;2;Z
77288;ZZZZZ;772880203;3;2006;9;40;006;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;16;2;1;Z;3;2;1;1;2;3;3;2;4;0;0;0;0;0;2;5;1;4;1;4;3,04974373036059;4;M;04;Z;11;2;ZZ;2;22;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2006;9;25;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;1;Z;1;1;6;0;3;3;3;1;3;1;0;0;1;0;1;4;1;3;1;3;3,04974373036059;1;M;03;Z;11;2;ZZ;2;22;2;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;2008;9;25;004;01;2;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;17;Z;Z;Z;16;2;1;Z;3;1;6;0;1;1;1;2;1;0;0;0;1;0;2;3;2;1;1;1;3,04974373036059;2;M;03;Z;11;2;ZZ;1;22;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2001;9;65;011;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3,04974373036059;4;M;03;0;11;2;ZZ;2;22;2;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;2001;9;65;011;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;2;0;0;1;1;0;0;1;2;0;2;1;0;3,04974373036059;4;M;04;0;11;2;ZZ;2;22;2;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2003;9;40;009;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;16;2;1;Z;2;2;1;2;2;5;5;2;5;0;0;0;1;0;1;7;4;3;1;4;3,04974373036059;2;M;06;Z;11;1;ZZ;1;22;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2007;9;15;005;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;4;1;0;0;0;3;2;0;0;0;0;0;2;3;1;2;1;1;3,04974373036059;1;M;04;2;11;2;ZZ;1;22;2;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2009;9;55;003;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;16;2;1;Z;2;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;0;2;2;0;3,04974373036059;4;M;03;Z;11;2;ZZ;2;22;2;11;2;1;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;0000;0;YY;999;99;1;Z;Z;H;4;Z;2;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;0,93535864370830;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880203;3;1991;8;40;021;04;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3,04974373036059;1;M;02;Z;11;2;ZZ;2;10;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2010;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;1;0;1;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;0,93536993731926;1;M;02;Z;11;2;ZZ;2;21;2;11;1;2;770301;1;2;1;Z
77288;ZZZZZ;772880203;2;2009;9;20;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;2;2;Z;3;2;3;0;0;0;0;2;2;0;0;0;0;0;2;2;1;1;2;0;3,04974373036059;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880203;2;1999;8;25;011;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;2;2;Z;3;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3,87836315473848;1;M;03;Z;11;2;ZZ;1;21;2;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880203;2;1999;8;40;011;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;16;2;2;Z;3;1;6;1;1;3;3;2;3;0;0;0;0;0;1;5;3;2;1;2;3,87836315473848;2;M;03;Z;11;2;ZZ;1;23;2;11;1;4;770301;3;2;3;Z
77288;ZZZZZ;772880203;3;2008;9;20;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;21;2;2;Z;3;1;6;0;0;0;0;2;2;0;0;0;0;0;2;2;1;1;2;0;3,87836315473848;2;M;03;Z;11;1;ZZ;1;23;2;11;1;2;770301;1;2;0;Z
77288;ZZZZZ;772880203;1;1971;6;80;041;06;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3,04974373036059;2;M;05;0;11;2;ZZ;1;10;2;21;Z;Z;770301;1;1;0;Z
77288;ZZZZZ;772880203;3;2009;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1,00001207409696;1;M;05;Z;11;2;ZZ;1;30;3;11;1;4;770301;4;2;2;Z
77288;ZZZZZ;772880203;3;2008;9;40;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;2;0;0;1;1;0;0;1;2;1;1;1;0;1,00001207409696;2;M;03;Z;11;2;ZZ;1;21;2;11;1;1;770301;4;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;40;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;16;1;2;Z;1;2;2;1;0;2;3;2;3;0;0;0;0;0;2;5;2;3;2;3;1,00001207409696;2;M;04;Z;11;2;ZZ;1;30;2;11;1;1;770301;4;2;2;Z
77288;ZZZZZ;772880203;3;2008;9;55;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1,00001207409696;4;M;05;Z;11;2;ZZ;1;30;2;11;1;1;770301;4;2;1;Z
77288;ZZZZZ;772880203;3;2009;9;55;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1,00001207409696;4;M;05;Z;11;2;ZZ;2;30;2;11;1;1;770301;4;2;1;Z
77288;ZZZZZ;772880203;3;2008;9;55;004;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3,04974373036059;4;M;02;Z;11;2;ZZ;2;21;1;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2012;9;25;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0,93536993731926;1;M;01;0;11;2;ZZ;1;21;1;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;3;2008;9;40;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0,93536993731926;1;M;02;Z;11;2;ZZ;2;21;2;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;3;2012;9;20;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;1;2;1;Z;2;3;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0,93536993731926;1;M;01;0;11;2;ZZ;2;21;1;22;Z;Z;770301;3;2;0;Z
